household_ID,month,consumption
ID1112,2023-02-28,54
ID1333,2024-01-31,198
ID3777,2024-08-31,252
ID2417,2024-01-31,235
ID2431,2023-10-31,103
ID0350,2024-09-30,35
ID3016,2023-01-31,268
ID1763,2023-05-31,25
ID2180,2024-05-31,79
ID2088,2023-10-31,0
ID3419,2023-09-30,75
ID1303,2024-01-31,32
ID1194,2024-04-30,90
ID2343,2024-05-31,100
ID3133,2024-10-31,156
ID3102,2024-02-29,61
ID2121,2024-09-30,42
ID1829,2024-06-30,91
ID0961,2023-10-31,136
ID2404,2024-01-31,83
ID2346,2022-10-31,161
ID1713,2022-12-31,159
ID1711,2023-01-31,61
ID1943,2023-05-31,78
ID2232,2023-06-30,20
ID3407,2023-02-28,14
ID1691,2023-11-30,57
ID1734,2024-05-31,194
ID3220,2023-01-31,127
ID3692,2023-01-31,253
ID0543,2024-04-30,544
ID3768,2024-06-30,56
ID1636,2024-03-31,2
ID1886,2024-10-31,77
ID0153,2023-04-30,99
ID1192,2023-09-30,127
ID0241,2023-04-30,25
ID1256,2024-04-30,187
ID1827,2022-11-30,86
ID3511,2023-11-30,0
ID1150,2022-12-31,115
ID0326,2023-11-30,102
ID0081,2023-05-31,168
ID3652,2023-01-31,97
ID3379,2024-04-30,81
ID3101,2023-05-31,91
ID1510,2024-01-31,50
ID1297,2023-02-28,79
ID0505,2023-02-28,100
ID1651,2024-01-31,138
ID2312,2023-01-31,262
ID2476,2023-02-28,94
ID4031,2024-09-30,53
ID1425,2023-02-28,122
ID3223,2023-12-31,134
ID1071,2023-08-31,213
ID1828,2024-10-31,231
ID0225,2023-10-31,139
ID3557,2023-06-30,113
ID1141,2022-11-30,142
ID2010,2024-10-31,63
ID2263,2023-07-31,119
ID3135,2024-01-31,62
ID0304,2022-11-30,116
ID3474,2023-11-30,52
ID3349,2023-06-30,130
ID2766,2024-01-31,203
ID1948,2024-05-31,90
ID2374,2024-05-31,57
ID0528,2022-10-31,144
ID1818,2023-02-28,249
ID0226,2023-06-30,118
ID2570,2024-01-31,104
ID0628,2024-04-30,94
ID1666,2023-10-31,360
ID2153,2024-04-30,261
ID1906,2022-10-31,183
ID3066,2023-01-31,102
ID1891,2024-05-31,36
ID2630,2023-01-31,135
ID3141,2024-10-31,89
ID1764,2023-06-30,115
ID0689,2023-01-31,77
ID3901,2023-07-31,71
ID0144,2024-05-31,65
ID1167,2024-03-31,98
ID1455,2024-05-31,195
ID0479,2024-03-31,62
ID2930,2023-05-31,79
ID2231,2024-01-31,97
ID0784,2022-12-31,0
ID1598,2023-06-30,207
ID3413,2023-10-31,66
ID1557,2023-06-30,77
ID0183,2024-09-30,31
ID0575,2024-05-31,116
ID0062,2023-02-28,83
ID2747,2023-12-31,29
ID1153,2023-06-30,73
ID0866,2024-02-29,1
ID3174,2022-12-31,47
ID2180,2023-04-30,1
ID2730,2023-06-30,67
ID0869,2023-07-31,33
ID3127,2023-11-30,101
ID2435,2023-01-31,60
ID1363,2024-02-29,92
ID2518,2023-05-31,123
ID1138,2024-07-31,98
ID3454,2023-10-31,
ID3257,2023-07-31,69
ID3704,2024-04-30,107
ID1797,2023-01-31,108
ID1650,2023-01-31,101
ID4026,2023-06-30,302
ID3501,2024-03-31,57
ID1171,2024-03-31,111
ID3337,2024-08-31,46
ID2830,2024-06-30,227
ID2532,2024-01-31,180
ID3786,2022-12-31,144
ID0356,2023-02-28,203
ID2014,2023-02-28,77
ID0674,2024-02-29,46
ID1414,2024-07-31,4
ID3721,2023-07-31,87
ID0405,2023-11-30,105
ID3147,2024-09-30,110
ID3010,2022-11-30,90
ID3148,2024-04-30,567
ID3108,2024-08-31,99
ID0741,2022-12-31,503
ID3423,2023-12-31,68
ID2974,2024-07-31,268
ID1316,2023-03-31,84
ID3172,2022-10-31,64
ID1299,2024-05-31,131
ID3341,2024-08-31,700
ID3715,2023-08-31,115
ID3370,2024-04-30,26
ID1824,2023-07-31,68
ID0470,2023-10-31,287
ID2777,2023-06-30,2
ID0148,2022-11-30,109
ID1839,2023-04-30,38
ID0657,2024-09-30,167
ID2096,2023-05-31,84
ID0399,2022-11-30,137
ID2611,2023-08-31,57
ID0762,2023-01-31,150
ID1599,2023-08-31,153
ID3273,2023-12-31,102
ID2278,2024-04-30,438
ID3356,2022-12-31,156
ID3924,2024-05-31,92
ID3994,2023-11-30,38
ID4029,2023-12-31,66
ID1749,2024-04-30,223
ID2288,2022-11-30,198
ID1518,2024-03-31,99
ID0333,2023-02-28,2
ID2196,2023-12-31,52
ID3943,2024-10-31,88
ID2281,2022-12-31,75
ID2666,2024-08-31,94
ID1016,2023-12-31,87
ID1146,2023-09-30,85
ID3813,2024-02-29,71
ID1081,2024-03-31,115
ID2325,2024-02-29,1
ID3704,2024-07-31,95
ID3539,2022-10-31,
ID2935,2023-02-28,16
ID1727,2022-10-31,62
ID1358,2022-10-31,189
ID0962,2023-09-30,75
ID1561,2022-10-31,20
ID1282,2024-04-30,376
ID2296,2023-04-30,93
ID3279,2023-10-31,329
ID3245,2024-02-29,22
ID2124,2023-01-31,0
ID0680,2024-07-31,172
ID3573,2024-05-31,74
ID1403,2023-02-28,35
ID3495,2024-10-31,176
ID0598,2023-11-30,39
ID0895,2023-09-30,155
ID3370,2023-04-30,55
ID1011,2023-03-31,94
ID0308,2024-05-31,141
ID2158,2023-08-31,16
ID0048,2023-12-31,80
ID2122,2024-09-30,179
ID3218,2023-06-30,129
ID0007,2023-04-30,84
ID1591,2023-10-31,126
ID1478,2024-01-31,338
ID0274,2023-04-30,173
ID1445,2024-06-30,179
ID1006,2024-01-31,103
ID0370,2024-10-31,305
ID3849,2024-08-31,140
ID2151,2023-03-31,75
ID0854,2023-05-31,42
ID0480,2024-06-30,68
ID3415,2024-03-31,67
ID1934,2023-09-30,90
ID2745,2023-11-30,25
ID0657,2023-11-30,142
ID1780,2022-10-31,93
ID1459,2023-06-30,90
ID1203,2023-04-30,216
ID1563,2023-05-31,59
ID0113,2024-01-31,170
ID3997,2022-12-31,94
ID0061,2023-10-31,76
ID2705,2024-01-31,47
ID1913,2024-01-31,103
ID0692,2023-05-31,90
ID2961,2024-02-29,79
ID2741,2024-02-29,61
ID0490,2023-08-31,133
ID2729,2023-06-30,146
ID0215,2024-06-30,88
ID2631,2024-07-31,106
ID3590,2023-05-31,56
ID3435,2023-02-28,76
ID3476,2024-08-31,285
ID3604,2023-03-31,22
ID1261,2023-11-30,54
ID0003,2023-02-28,149
ID0571,2023-06-30,273
ID3699,2023-05-31,113
ID1506,2024-03-31,44
ID2123,2024-03-31,64
ID1743,2023-05-31,536
ID2911,2023-09-30,227
ID1339,2024-04-30,96
ID1616,2024-04-30,66
ID1742,2023-08-31,154
ID1025,2024-07-31,152
ID1762,2024-05-31,0
ID3107,2024-01-31,101
ID2961,2023-07-31,83
ID1429,2024-02-29,58
ID1886,2023-10-31,82
ID2003,2024-10-31,31
ID0051,2023-09-30,39
ID1660,2024-04-30,67
ID0426,2023-05-31,58
ID2057,2024-10-31,110
ID2765,2023-12-31,104
ID1834,2024-08-31,99
ID1256,2024-07-31,108
ID0976,2023-11-30,213
ID3762,2023-05-31,27
ID0295,2023-04-30,115
ID2749,2024-07-31,69
ID3816,2023-02-28,79
ID3210,2023-09-30,98
ID2561,2024-10-31,336
ID0017,2023-05-31,10
ID2186,2024-01-31,932
ID3840,2024-02-29,55
ID2189,2024-10-31,68
ID2026,2023-07-31,108
ID0965,2023-11-30,287
ID2951,2024-10-31,33
ID2813,2024-08-31,177
ID1279,2024-10-31,106
ID2521,2023-07-31,93
ID3062,2023-11-30,135
ID0306,2022-10-31,132
ID3093,2024-03-31,44
ID0307,2023-02-28,55
ID1219,2023-11-30,60
ID0891,2024-07-31,4
ID3679,2024-02-29,52
ID1028,2023-04-30,184
ID0591,2023-03-31,92
ID3282,2024-05-31,188
ID3923,2022-11-30,72
ID1211,2023-06-30,167
ID0257,2024-08-31,272
ID1200,2023-02-28,43
ID2637,2024-08-31,182
ID3319,2023-06-30,91
ID3703,2022-10-31,30
ID2653,2023-05-31,103
ID3443,2023-11-30,56
ID2388,2023-04-30,244
ID1545,2023-09-30,133
ID0308,2023-06-30,133
ID3007,2024-03-31,193
ID1360,2023-12-31,66
ID2339,2023-09-30,43
ID3636,2024-10-31,73
ID3673,2022-11-30,89
ID1222,2024-03-31,149
ID0131,2023-11-30,40
ID3775,2024-07-31,121
ID3788,2024-09-30,52
ID1145,2022-10-31,100
ID2884,2023-10-31,10
ID2820,2023-06-30,31
ID3395,2023-03-31,85
ID1751,2024-03-31,179
ID3446,2024-08-31,22
ID0779,2023-11-30,87
ID3174,2022-10-31,58
ID0061,2024-08-31,86
ID3879,2023-02-28,109
ID0699,2023-05-31,18
ID3212,2022-11-30,55
ID0480,2023-03-31,89
ID0059,2023-05-31,87
ID4031,2022-11-30,53
ID1592,2022-12-31,139
ID1415,2023-06-30,283
ID1832,2023-10-31,58
ID3810,2024-09-30,78
ID1754,2024-04-30,84
ID1076,2024-05-31,78
ID1797,2023-11-30,73
ID3673,2022-12-31,92
ID1308,2023-08-31,60
ID2604,2022-11-30,164
ID1597,2024-03-31,99
ID1598,2024-08-31,60
ID3498,2023-05-31,17
ID0923,2024-09-30,226
ID1411,2022-11-30,111
ID0610,2024-08-31,89
ID0230,2023-08-31,137
ID0434,2024-02-29,15
ID2553,2023-08-31,176
ID3741,2023-11-30,107
ID3008,2023-06-30,113
ID3413,2023-07-31,117
ID0492,2024-06-30,85
ID3062,2023-09-30,155
ID1432,2024-07-31,17
ID2234,2022-10-31,75
ID2655,2024-04-30,41
ID3783,2024-04-30,329
ID0909,2023-12-31,70
ID0132,2023-06-30,30
ID1721,2023-06-30,191
ID3468,2024-07-31,158
ID0705,2023-02-28,82
ID1516,2024-09-30,68
ID3411,2023-07-31,406
ID2097,2023-03-31,179
ID0870,2023-06-30,130
ID3437,2023-06-30,85
ID0321,2023-04-30,240
ID1187,2024-10-31,70
ID1284,2023-10-31,560
ID3185,2023-08-31,92
ID0336,2024-07-31,116
ID1410,2023-04-30,110
ID2850,2024-06-30,131
ID4011,2023-11-30,65
ID3488,2023-06-30,239
ID1596,2023-11-30,78
ID2913,2022-12-31,93
ID1961,2024-10-31,140
ID1781,2024-05-31,502
ID2870,2023-07-31,78
ID2912,2024-09-30,99
ID3567,2023-01-31,40
ID3036,2024-09-30,71
ID1858,2024-04-30,175
ID1206,2022-10-31,105
ID3065,2022-11-30,45
ID3583,2024-10-31,7
ID3887,2024-05-31,36
ID1507,2023-10-31,182
ID0308,2024-09-30,101
ID0363,2023-08-31,13
ID1229,2023-11-30,205
ID0499,2023-04-30,346
ID2880,2023-06-30,
ID3703,2023-04-30,23
ID3614,2023-01-31,55
ID0845,2023-03-31,110
ID0984,2023-08-31,78
ID3614,2024-04-30,22
ID1318,2023-10-31,17
ID1654,2024-05-31,54
ID3071,2022-11-30,212
ID3295,2023-02-28,117
ID2154,2024-01-31,31
ID1924,2023-02-28,113
ID0785,2023-01-31,56
ID1316,2024-07-31,133
ID3794,2023-02-28,169
ID1716,2024-10-31,207
ID0857,2024-09-30,185
ID3869,2023-03-31,87
ID3027,2023-03-31,70
ID1042,2023-04-30,235
ID2033,2023-11-30,100
ID2441,2024-09-30,57
ID3246,2024-07-31,178
ID2290,2024-10-31,16
ID3986,2024-06-30,92
ID0748,2023-05-31,139
ID0018,2023-01-31,242
ID3654,2024-04-30,55
ID1969,2023-03-31,416
ID2986,2023-06-30,84
ID1274,2023-11-30,139
ID2861,2022-11-30,60
ID3716,2023-04-30,80
ID0547,2024-07-31,218
ID2809,2024-08-31,196
ID3465,2024-06-30,111
ID0126,2023-05-31,22
ID2947,2023-09-30,0
ID1583,2023-05-31,487
ID0709,2023-12-31,162
ID3094,2024-05-31,236
ID1761,2023-07-31,75
ID1371,2024-03-31,87
ID0491,2024-10-31,0
ID3283,2023-02-28,114
ID2837,2022-10-31,157
ID3423,2023-06-30,94
ID4011,2023-07-31,66
ID3841,2023-10-31,86
ID2271,2023-10-31,73
ID1568,2024-09-30,36
ID0794,2024-03-31,46
ID1612,2023-02-28,81
ID2525,2022-12-31,62
ID0627,2023-02-28,74
ID3431,2024-06-30,132
ID0952,2024-08-31,109
ID2058,2024-10-31,
ID1867,2023-03-31,61
ID0764,2023-07-31,161
ID3788,2024-05-31,24
ID2691,2024-01-31,109
ID3224,2023-02-28,99
ID3149,2024-01-31,172
ID2847,2024-09-30,120
ID3230,2024-02-29,94
ID1769,2024-10-31,86
ID0033,2023-06-30,36
ID2652,2024-01-31,7
ID3252,2024-05-31,57
ID2417,2023-04-30,195
ID3370,2023-05-31,49
ID0393,2023-03-31,0
ID0094,2023-02-28,130
ID2552,2022-10-31,176
ID2703,2022-10-31,125
ID0529,2023-10-31,99
ID3096,2023-05-31,66
ID2095,2024-08-31,255
ID3527,2024-04-30,418
ID4021,2023-12-31,71
ID3880,2023-04-30,99
ID2985,2024-01-31,566
ID2627,2023-11-30,55
ID3612,2023-12-31,120
ID2050,2024-06-30,42
ID1833,2023-06-30,113
ID1388,2024-05-31,220
ID1191,2023-10-31,177
ID3295,2023-03-31,80
ID1603,2023-09-30,337
ID2837,2023-11-30,150
ID3517,2023-07-31,86
ID3537,2024-04-30,125
ID1120,2022-11-30,28
ID0282,2024-01-31,135
ID0332,2023-01-31,107
ID3455,2023-10-31,1
ID2773,2023-06-30,51
ID2042,2024-04-30,507
ID2156,2024-06-30,76
ID1172,2022-11-30,50
ID3288,2024-02-29,0
ID0071,2024-04-30,210
ID2345,2024-03-31,78
ID4008,2024-03-31,65
ID0570,2024-07-31,82
ID2947,2024-07-31,12
ID4023,2023-11-30,64
ID2034,2024-07-31,0
ID2659,2024-10-31,59
ID1608,2022-10-31,123
ID3749,2023-11-30,91
ID2572,2022-10-31,52
ID3565,2024-08-31,115
ID2978,2024-07-31,72
ID1864,2024-08-31,18
ID0681,2024-03-31,93
ID0556,2023-02-28,125
ID0491,2023-03-31,124
ID2108,2023-10-31,174
ID0754,2023-08-31,78
ID3965,2024-06-30,108
ID1365,2023-06-30,61
ID1734,2024-03-31,170
ID0518,2024-06-30,71
ID1656,2023-03-31,45
ID1940,2024-06-30,40
ID3597,2024-02-29,122
ID1521,2024-02-29,"1,059"
ID1499,2022-10-31,162
ID3660,2022-11-30,6
ID3304,2022-10-31,3
ID3131,2023-08-31,58
ID3778,2023-11-30,95
ID0596,2023-06-30,120
ID1598,2024-10-31,115
ID2279,2024-02-29,67
ID2073,2023-02-28,72
ID1322,2024-06-30,164
ID0386,2022-11-30,107
ID3463,2023-12-31,159
ID0005,2023-08-31,100
ID3309,2024-01-31,109
ID1053,2023-05-31,205
ID1380,2024-07-31,42
ID0934,2023-11-30,129
ID0448,2023-09-30,104
ID2281,2022-11-30,59
ID2557,2024-09-30,93
ID3139,2024-08-31,105
ID0547,2023-06-30,225
ID3628,2024-10-31,54
ID2815,2024-07-31,194
ID1427,2022-12-31,75
ID2997,2024-10-31,143
ID3042,2024-01-31,10
ID2089,2024-02-29,78
ID0716,2023-11-30,80
ID2332,2023-09-30,80
ID0309,2024-09-30,83
ID2187,2023-09-30,27
ID0255,2024-09-30,382
ID2442,2024-05-31,77
ID2153,2023-07-31,217
ID3545,2024-02-29,176
ID2616,2024-07-31,512
ID2118,2023-06-30,161
ID2644,2023-11-30,23
ID3502,2023-06-30,302
ID3976,2023-06-30,107
ID2043,2023-09-30,82
ID1248,2024-10-31,92
ID3082,2023-06-30,132
ID3385,2022-10-31,526
ID1916,2023-09-30,141
ID3319,2022-10-31,70
ID1024,2023-07-31,148
ID1688,2023-12-31,35
ID1419,2023-09-30,48
ID1222,2023-01-31,0
ID2253,2024-06-30,69
ID1524,2024-05-31,108
ID2220,2023-04-30,391
ID0479,2023-04-30,55
ID3407,2024-09-30,28
ID3503,2023-12-31,89
ID2665,2024-02-29,132
ID1263,2024-06-30,113
ID2885,2024-06-30,11
ID2682,2024-04-30,157
ID1318,2023-09-30,33
ID0233,2024-01-31,160
ID0760,2024-05-31,26
ID3960,2024-03-31,78
ID3119,2023-06-30,58
ID4053,2023-09-30,86
ID2362,2023-09-30,102
ID2152,2023-07-31,134
ID2768,2022-11-30,102
ID1747,2022-10-31,678
ID2894,2024-06-30,83
ID3172,2023-01-31,56
ID2295,2024-01-31,62
ID1959,2024-06-30,189
ID0733,2023-03-31,131
ID3509,2024-08-31,164
ID3760,2023-07-31,385
ID0448,2023-03-31,92
ID0680,2023-03-31,192
ID2923,2023-12-31,259
ID0454,2023-08-31,129
ID2780,2024-03-31,319
ID1926,2024-08-31,167
ID0592,2023-08-31,155
ID1501,2024-07-31,13
ID0337,2024-06-30,132
ID1738,2024-05-31,91
ID1424,2022-11-30,110
ID2100,2023-09-30,69
ID3679,2023-07-31,50
ID2081,2023-09-30,121
ID3900,2023-06-30,1
ID0685,2024-08-31,0
ID2936,2023-01-31,181
ID1601,2023-07-31,71
ID2650,2023-01-31,181
ID1363,2024-07-31,72
ID0243,2023-03-31,98
ID2632,2023-11-30,162
ID3427,2024-06-30,9
ID0661,2023-08-31,242
ID2862,2023-11-30,79
ID1616,2023-06-30,129
ID1890,2022-11-30,6
ID0986,2024-04-30,303
ID3925,2023-10-31,105
ID1619,2024-04-30,55
ID2127,2022-10-31,128
ID2740,2024-01-31,84
ID1406,2024-10-31,85
ID3870,2022-11-30,80
ID3775,2024-09-30,130
ID2479,2022-12-31,33
ID2384,2023-08-31,192
ID3355,2024-06-30,54
ID0309,2024-02-29,78
ID1482,2023-10-31,45
ID0707,2022-11-30,63
ID1638,2024-08-31,96
ID2956,2024-08-31,20
ID2079,2023-01-31,125
ID3792,2022-12-31,243
ID2928,2024-05-31,143
ID1530,2024-03-31,52
ID1564,2024-05-31,246
ID1951,2023-05-31,21
ID0877,2024-01-31,266
ID0365,2022-10-31,15
ID3463,2023-09-30,226
ID2766,2023-09-30,200
ID0966,2024-06-30,136
ID0840,2023-08-31,244
ID0458,2024-06-30,129
ID0292,2023-08-31,27
ID3318,2024-03-31,0
ID0424,2023-03-31,99
ID3377,2023-11-30,37
ID3192,2023-06-30,957
ID3989,2024-10-31,167
ID1587,2023-11-30,80
ID0296,2024-01-31,321
ID2306,2022-10-31,228
ID1359,2024-01-31,81
ID0471,2023-05-31,207
ID3050,2023-12-31,134
ID2067,2022-10-31,110
ID3980,2023-12-31,77
ID3552,2023-09-30,179
ID1001,2024-09-30,122
ID0236,2023-01-31,88
ID0894,2023-11-30,84
ID1525,2023-10-31,157
ID1366,2024-08-31,90
ID2205,2024-04-30,215
ID1499,2022-12-31,161
ID3717,2022-12-31,56
ID0425,2022-10-31,74
ID1178,2024-10-31,13
ID1503,2022-12-31,41
ID0174,2023-09-30,236
ID2569,2023-01-31,110
ID1997,2024-02-29,129
ID1182,2024-03-31,56
ID1546,2024-03-31,130
ID3909,2024-08-31,95
ID2284,2023-05-31,104
ID1521,2023-02-28,996
ID3350,2024-04-30,94
ID2180,2024-06-30,73
ID3737,2024-05-31,565
ID2468,2022-10-31,114
ID2353,2022-10-31,86
ID1440,2022-10-31,57
ID3549,2024-04-30,86
ID1643,2024-01-31,91
ID1801,2023-10-31,64
ID0022,2024-04-30,112
ID1492,2023-09-30,104
ID1338,2023-05-31,112
ID0598,2024-04-30,63
ID0692,2024-10-31,158
ID0116,2024-04-30,111
ID1427,2023-12-31,49
ID3210,2023-04-30,105
ID1772,2022-11-30,13
ID0851,2023-03-31,72
ID2001,2024-06-30,260
ID0986,2023-12-31,264
ID3403,2023-08-31,43
ID0567,2023-07-31,83
ID2536,2023-07-31,85
ID2163,2023-02-28,269
ID2231,2024-10-31,121
ID1921,2023-04-30,3
ID2031,2022-12-31,67
ID1302,2024-10-31,115
ID2310,2024-03-31,220
ID1137,2024-09-30,
ID1643,2023-03-31,89
ID2048,2023-05-31,174
ID2327,2024-03-31,31
ID0652,2023-10-31,84
ID0584,2024-03-31,148
ID2693,2024-03-31,9
ID3533,2022-10-31,60
ID1981,2024-10-31,85
ID0333,2023-03-31,16
ID3541,2023-05-31,89
ID2109,2024-10-31,65
ID2715,2024-07-31,100
ID2361,2024-06-30,105
ID1452,2024-04-30,104
ID3961,2022-10-31,67
ID2328,2024-09-30,129
ID2219,2023-10-31,294
ID2226,2024-02-29,107
ID1417,2023-10-31,188
ID1729,2024-02-29,172
ID0050,2024-02-29,155
ID1423,2024-02-29,124
ID1831,2023-01-31,80
ID3154,2022-12-31,85
ID2133,2023-11-30,114
ID3072,2024-07-31,137
ID1990,2023-08-31,122
ID2331,2023-06-30,76
ID3834,2024-01-31,35
ID3020,2023-12-31,29
ID1739,2024-06-30,136
ID3366,2022-11-30,207
ID3936,2024-10-31,62
ID3957,2024-07-31,114
ID0119,2023-07-31,55
ID4053,2022-11-30,76
ID2401,2022-11-30,38
ID1546,2024-05-31,123
ID0169,2024-05-31,135
ID3584,2024-06-30,129
ID1123,2024-04-30,107
ID0030,2023-03-31,36
ID1823,2024-07-31,55
ID3361,2023-07-31,133
ID0284,2023-05-31,82
ID0680,2022-11-30,205
ID1680,2024-06-30,327
ID0576,2024-02-29,145
ID2022,2024-05-31,97
ID3204,2024-06-30,69
ID1379,2023-09-30,185
ID3563,2024-07-31,118
ID0738,2023-05-31,181
ID3398,2024-04-30,71
ID0989,2023-04-30,50
ID3436,2024-10-31,69
ID3739,2024-08-31,88
ID2185,2024-09-30,85
ID2198,2023-07-31,162
ID0542,2023-03-31,75
ID2585,2023-01-31,90
ID1675,2023-04-30,89
ID2010,2023-03-31,47
ID1149,2024-09-30,64
ID3892,2022-11-30,71
ID0656,2023-06-30,120
ID2614,2023-04-30,413
ID2410,2024-10-31,113
ID3599,2024-04-30,58
ID0908,2023-07-31,206
ID3296,2022-10-31,135
ID3616,2023-07-31,61
ID2296,2023-10-31,9
ID3523,2024-09-30,25
ID0516,2023-10-31,120
ID2380,2024-10-31,68
ID1606,2022-10-31,183
ID3224,2024-04-30,104
ID2095,2024-07-31,282
ID0643,2023-03-31,72
ID3759,2024-03-31,13
ID0258,2022-10-31,138
ID0234,2024-02-29,123
ID3443,2023-09-30,74
ID3017,2024-09-30,68
ID3279,2023-05-31,367
ID2053,2023-06-30,78
ID0492,2023-06-30,61
ID1205,2022-12-31,135
ID2536,2022-10-31,90
ID1602,2024-02-29,185
ID2210,2024-03-31,277
ID1041,2024-09-30,101
ID2603,2024-09-30,85
ID0860,2023-12-31,90
ID3544,2023-11-30,290
ID2591,2024-10-31,4
ID0405,2024-02-29,67
ID2339,2024-07-31,51
ID0602,2023-03-31,149
ID0132,2023-11-30,23
ID1310,2023-11-30,110
ID1395,2024-10-31,147
ID2103,2023-12-31,60
ID1645,2024-08-31,104
ID1545,2023-10-31,121
ID3307,2022-11-30,257
ID2916,2024-08-31,144
ID0675,2024-09-30,175
ID2541,2024-07-31,66
ID1326,2024-09-30,39
ID2393,2024-04-30,94
ID3568,2022-12-31,138
ID3214,2024-08-31,168
ID0042,2023-02-28,97
ID1640,2023-10-31,26
ID3028,2023-03-31,1
ID3244,2023-06-30,104
ID1093,2022-10-31,125
ID2688,2024-08-31,32
ID2764,2024-02-29,129
ID3528,2024-07-31,111
ID3945,2023-01-31,39
ID3962,2023-07-31,71
ID0535,2023-06-30,73
ID1471,2023-02-28,68
ID3287,2023-08-31,124
ID3758,2023-06-30,63
ID3921,2023-11-30,177
ID0269,2023-06-30,200
ID0937,2024-08-31,173
ID2116,2023-11-30,89
ID1568,2024-03-31,39
ID0547,2024-03-31,206
ID3551,2024-09-30,147
ID0472,2023-01-31,78
ID1366,2024-02-29,90
ID2259,2022-11-30,98
ID1413,2023-07-31,73
ID0337,2023-08-31,161
ID2030,2024-01-31,83
ID0539,2024-10-31,479
ID3208,2024-08-31,58
ID1853,2024-03-31,103
ID2998,2024-03-31,255
ID1910,2024-10-31,2
ID1717,2022-11-30,0
ID0142,2024-06-30,168
ID3368,2023-05-31,131
ID2135,2024-03-31,21
ID3822,2024-03-31,193
ID2516,2023-03-31,32
ID3565,2024-05-31,168
ID1544,2023-07-31,56
ID2325,2023-02-28,0
ID0799,2024-04-30,95
ID1760,2023-10-31,59
ID2400,2023-05-31,128
ID2303,2022-12-31,124
ID2346,2023-11-30,132
ID3615,2022-12-31,118
ID1627,2024-05-31,237
ID0396,2024-03-31,71
ID3386,2024-02-29,56
ID3080,2024-06-30,129
ID3544,2023-03-31,182
ID1512,2024-09-30,208
ID2854,2023-09-30,251
ID3387,2023-03-31,85
ID2762,2024-10-31,142
ID0812,2024-07-31,4
ID2687,2023-12-31,1
ID3706,2024-09-30,70
ID3047,2023-07-31,73
ID1922,2023-04-30,50
ID1100,2024-07-31,152
ID1264,2024-10-31,68
ID2242,2023-09-30,60
ID3337,2023-05-31,22
ID1477,2023-08-31,120
ID2389,2023-02-28,43
ID3409,2024-10-31,28
ID1595,2024-04-30,74
ID1700,2024-10-31,190
ID1435,2023-06-30,71
ID1565,2024-04-30,285
ID3419,2023-02-28,70
ID1487,2022-12-31,0
ID1671,2024-02-29,56
ID0634,2023-06-30,105
ID0278,2023-08-31,224
ID2588,2023-05-31,334
ID3507,2023-12-31,183
ID1658,2023-07-31,377
ID2223,2024-06-30,288
ID0482,2023-06-30,0
ID1959,2023-06-30,197
ID1769,2023-02-28,71
ID3095,2024-03-31,113
ID0107,2024-07-31,261
ID1519,2023-08-31,71
ID2373,2023-06-30,2
ID0038,2023-03-31,123
ID3289,2023-04-30,77
ID1933,2023-03-31,118
ID3893,2024-08-31,137
ID3242,2023-06-30,263
ID1960,2023-05-31,72
ID1620,2023-03-31,264
ID0334,2023-05-31,
ID0572,2023-01-31,57
ID0834,2023-07-31,108
ID2128,2023-10-31,41
ID3058,2024-05-31,216
ID0803,2024-04-30,121
ID0738,2023-06-30,171
ID0519,2023-05-31,8
ID3912,2023-02-28,93
ID0966,2023-08-31,178
ID2032,2023-02-28,102
ID2421,2024-04-30,122
ID1953,2023-04-30,45
ID2473,2023-09-30,125
ID0981,2022-10-31,152
ID0889,2023-08-31,58
ID0012,2024-08-31,355
ID1234,2024-09-30,84
ID3478,2024-10-31,121
ID0744,2022-12-31,101
ID3610,2024-04-30,177
ID1213,2024-01-31,85
ID0508,2023-07-31,238
ID1573,2023-02-28,133
ID3355,2023-07-31,104
ID2182,2022-12-31,102
ID0026,2022-12-31,168
ID1554,2024-07-31,30
ID2094,2023-06-30,86
ID3997,2022-11-30,91
ID2587,2023-01-31,80
ID3300,2023-11-30,25
ID3659,2024-09-30,42
ID3328,2024-03-31,47
ID1327,2023-04-30,136
ID3608,2023-02-28,197
ID1782,2024-01-31,0
ID3742,2023-04-30,102
ID1248,2022-11-30,70
ID1244,2023-01-31,221
ID3456,2024-01-31,82
ID2876,2024-08-31,139
ID0550,2024-06-30,142
ID3557,2024-01-31,109
ID2619,2023-09-30,34
ID0443,2024-07-31,98
ID0248,2023-01-31,127
ID1497,2023-05-31,129
ID3815,2022-10-31,139
ID2304,2023-09-30,51
ID0110,2023-05-31,147
ID0996,2024-04-30,65
ID0349,2023-01-31,65
ID1855,2024-06-30,87
ID1053,2024-04-30,163
ID1477,2024-01-31,83
ID0740,2024-08-31,32
ID1992,2023-12-31,421
ID1631,2024-08-31,65
ID0874,2023-03-31,0
ID2949,2024-04-30,151
ID4058,2022-12-31,65
ID0920,2023-09-30,51
ID3116,2023-12-31,44
ID1044,2023-10-31,72
ID0978,2024-08-31,90
ID0293,2022-10-31,17
ID1108,2023-11-30,177
ID0833,2023-12-31,268
ID2798,2024-05-31,132
ID3036,2024-03-31,57
ID1224,2024-01-31,104
ID1452,2023-03-31,103
ID2794,2022-11-30,31
ID0823,2024-04-30,170
ID0110,2022-10-31,153
ID2881,2023-01-31,122
ID2491,2023-03-31,127
